country,year,sex,list,agf,cause,m0,m1,m5,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,m75,m80,m85p,m85,m90p,m90,m95p,m95,m100p
USA,2006,3,short,4,10,84,10,2,1,4,6,7,10,14,26,38,58,77,132,229,428,867,1884,5852,3843,9793,7948,16358,14840,27148
USA,2006,3,short,4,11,94,9,5,5,6,8,12,16,23,49,91,181,346,726,1382,2435,3959,6077,10219,8853,12896,12089,15769,15376,18559
USA,2006,3,short,4,12,85,7,2,3,3,9,16,30,65,140,241,358,418,499,621,875,1256,1949,4023,3109,5815,5205,7985,7728,9814
USA,2006,3,short,4,13,6,1,1,1,3,6,8,10,13,20,28,38,58,81,117,184,293,493,1148,819,1792,1500,2831,2555,4788
USA,2006,3,short,4,14,46,1,1,1,3,11,15,19,23,32,49,84,132,221,370,644,1154,2138,5256,3976,7767,6916,10795,10287,14401
USA,2006,3,short,4,15,5775,38,10,8,11,12,12,11,11,11,15,16,22,23,19,20,27,36,65,54,86,78,117,102,223
USA,2006,3,short,4,16,411,136,64,83,500,784,709,625,643,709,754,697,589,535,564,687,1046,1670,3494,2726,5000,4474,6873,6504,9498
USA,2007,3,short,4,0,7050,294,137,165,603,981,1020,1126,1476,2231,3411,5064,7174,10570,15938,24473,39067,64710,147046,111278,218100,189668,318465,300202,449028
USA,2007,3,short,4,1,204,13,4,4,6,16,32,53,96,155,204,268,292,310,421,629,957,1576,3095,2563,4151,3801,5387,5246,6395
USA,2007,3,short,4,2,33,28,27,26,32,50,69,118,213,431,848,1522,2519,4024,6106,8537,11585,14964,19253,18285,21175,20910,22109,22225,21283
USA,2007,3,short,4,3,29,5,2,2,3,5,7,7,11,15,18,24,28,40,59,92,136,235,572,410,894,757,1377,1311,1853
USA,2007,3,short,4,4,64,10,5,4,8,17,26,38,59,91,141,240,372,557,804,1195,1751,2676,4935,4088,6617,6024,8710,8163,12619
USA,2007,3,short,4,5,0,1,0,1,3,7,13,16,24,45,68,80,93,111,169,374,1022,2791,11237,7008,19638,15987,32524,30047,50235
USA,2007,3,short,4,6,105,17,11,15,19,25,22,28,37,50,79,119,174,260,444,899,2055,4407,12303,8934,18994,16533,27682,26536,35879
USA,2007,3,short,4,7,107,11,6,6,16,36,65,107,196,382,680,1119,1680,2540,3763,5940,10102,18607,51683,36075,82688,69444,129439,120262,195050
USA,2007,3,short,4,8,33,3,2,2,3,6,9,17,36,65,116,180,259,396,684,1213,2314,4499,11787,8861,17600,15552,24826,24028,30530
USA,2007,3,short,4,9,17,0,0,1,2,3,5,9,16,24,33,50,76,127,208,365,611,1037,2574,1864,3982,3325,6303,5705,10578
USA,2007,3,short,4,10,71,9,3,3,3,6,8,10,14,24,36,54,77,122,203,388,784,1645,5397,3533,9100,7354,15265,13575,27343
USA,2007,3,short,4,11,90,10,5,5,7,9,12,16,23,45,94,185,345,717,1374,2428,3970,6108,10322,8920,13106,12218,16243,15942,18393
USA,2007,3,short,4,12,88,8,2,3,4,8,17,30,65,138,246,365,438,504,627,858,1246,1867,3872,3037,5531,4947,7595,7366,9231
USA,2007,3,short,4,13,4,1,0,2,3,6,8,10,13,18,27,38,52,79,122,176,291,481,1134,840,1717,1432,2724,2491,4385
USA,2007,3,short,4,14,43,2,1,1,4,10,15,19,25,30,50,80,132,210,372,658,1167,2112,5207,3979,7648,6779,10713,10005,15778
USA,2007,3,short,4,15,5722,41,11,9,9,10,11,10,11,13,14,18,21,22,18,17,26,39,56,53,60,54,81,75,120
USA,2007,3,short,4,16,441,136,58,82,480,767,701,638,636,706,754,723,615,552,564,705,1050,1665,3622,2828,5198,4550,7486,7225,9355
USA,2008,3,short,4,0,6808,293,126,152,559,934,996,1112,1435,2177,3390,5050,7158,10529,15844,24459,39074,64142,148439,111645,221526,192090,325294,306378,461497
USA,2008,3,short,4,1,194,13,3,3,7,14,30,49,80,138,189,261,308,335,427,620,1017,1619,3168,2616,4264,3907,5522,5324,6952
USA,2008,3,short,4,2,33,29,27,23,34,49,73,116,214,414,841,1513,2470,3912,6012,8428,11386,14647,19088,18084,21081,20848,21901,21918,21783
USA,2008,3,short,4,3,20,6,2,2,3,5,6,8,11,13,17,24,32,41,59,86,142,234,568,402,898,761,1380,1256,2273
USA,2008,3,short,4,4,63,11,5,6,8,19,25,37,58,91,144,227,365,554,801,1183,1708,2540,4905,4035,6633,5986,8912,8441,12309
USA,2008,3,short,4,5,1,1,1,0,2,6,11,14,25,42,61,84,94,115,183,427,1173,3223,12905,8053,22543,18215,37800,35095,57282
USA,2008,3,short,4,6,107,18,10,13,21,27,24,29,34,56,84,119,172,269,453,950,2151,4621,13132,9560,20229,17543,29698,28609,37536
USA,2008,3,short,4,7,102,12,5,7,17,35,63,111,192,377,681,1124,1657,2521,3686,5825,9901,17875,50961,35336,82001,68745,128730,119349,196276
USA,2008,3,short,4,8,36,4,2,3,3,6,10,18,34,64,111,170,253,378,659,1168,2236,4377,11352,8437,17143,15090,24380,23179,33022
USA,2008,3,short,4,9,13,0,0,0,2,3,5,9,16,20,32,45,69,109,190,328,557,930,2362,1708,3661,3067,5754,5280,9166
USA,2008,3,short,4,10,71,12,2,3,3,7,8,12,17,27,42,64,87,142,223,422,829,1689,5458,3541,9267,7426,15758,14181,27110
USA,2008,3,short,4,11,75,10,4,5,6,10,12,15,23,47,95,195,362,754,1455,2587,4246,6407,11008,9469,14066,13084,17526,17088,20678
USA,2008,3,short,4,12,74,8,3,2,4,8,17,37,66,140,245,369,446,520,627,856,1252,1843,3840,3012,5485,4832,7787,7526,9666
USA,2008,3,short,4,13,5,0,1,1,2,5,7,10,14,17,27,35,53,77,119,180,284,473,1114,808,1722,1464,2630,2383,4409
USA,2008,3,short,4,14,43,1,1,1,3,10,15,20,23,32,46,81,133,218,368,647,1122,1981,4838,3682,7134,6295,10090,9630,13405
USA,2008,3,short,4,15,5522,38,10,8,11,12,10,10,11,12,14,19,21,24,18,20,25,29,61,53,76,66,109,120,23
USA,2008,3,short,4,16,449,131,51,74,433,717,679,618,621,687,762,722,635,560,564,732,1046,1652,3678,2848,5325,4760,7318,7000,9606
USA,2009,3,short,4,0,6568,274,125,151,520,883,980,1113,1442,2147,3352,5051,7147,10261,15404,23550,37627,61169,140883,106628,208946,181294,305476,287969,431779
USA,2009,3,short,4,1,190,11,4,4,7,13,29,47,77,123,175,247,311,329,427,614,978,1561,3030,2522,4038,3655,5376,5288,6014
USA,2009,3,short,4,2,35,27,26,23,31,49,73,122,219,413,828,1516,2456,3846,5828,8216,11194,14287,18776,17890,20536,20301,21358,21558,19916
USA,2009,3,short,4,3,24,5,2,2,3,5,6,8,10,15,18,24,32,39,57,87,127,204,534,373,853,698,1392,1279,2209
USA,2009,3,short,4,4,51,9,4,6,9,17,28,38,57,94,145,234,355,541,767,1113,1640,2429,4670,3848,6303,5655,8565,8178,11356
USA,2009,3,short,4,5,0,0,0,1,2,7,10,14,23,37,60,81,94,111,184,445,1203,3145,12761,8018,22185,17990,36831,33987,57347
USA,2009,3,short,4,6,93,18,10,12,19,26,26,29,38,54,82,119,179,275,451,904,2040,4384,12492,9097,19238,16712,28058,26799,37147
USA,2009,3,short,4,7,101,10,5,6,16,34,60,109,197,371,660,1088,1628,2423,3568,5566,9390,16898,47740,33339,76355,64104,119122,110511,181246
USA,2009,3,short,4,8,38,3,2,2,3,6,10,18,33,61,112,169,241,371,609,1134,2152,4012,10480,7843,15720,13824,22339,21473,28588
USA,2009,3,short,4,9,12,1,0,1,1,3,4,9,15,23,34,47,67,107,183,296,518,873,2195,1594,3389,2818,5384,4886,8971
USA,2009,3,short,4,10,81,11,6,6,8,13,21,21,26,40,55,80,103,138,227,395,766,1481,4604,3025,7743,6236,13001,11798,21678
USA,2009,3,short,4,11,74,11,5,5,7,12,14,17,26,45,102,207,369,718,1403,2445,3993,6116,10463,9000,13370,12399,16762,16336,19834
USA,2009,3,short,4,12,57,5,2,2,4,10,20,35,68,138,245,373,469,515,630,831,1194,1760,3735,2928,5336,4818,7147,6792,9707
USA,2009,3,short,4,13,4,1,1,1,2,6,7,10,12,19,26,39,53,72,112,177,271,424,1034,764,1571,1286,2563,2325,4285
USA,2009,3,short,4,14,33,2,1,1,4,13,17,21,27,34,51,82,127,209,358,631,1123,1950,4725,3570,7020,6100,10230,9657,14361
USA,2009,3,short,4,15,5350,34,11,9,11,11,11,10,11,12,15,16,21,21,21,15,21,29,57,49,74,70,88,82,135
USA,2009,3,short,4,16,424,127,47,70,395,657,642,605,603,669,745,728,641,546,578,681,1017,1617,3586,2767,5214,4628,7260,7021,8986
USA,2010,3,short,4,0,6215,266,115,143,496,858,958,1097,1394,2008,3255,4915,7079,10079,15186,23240,37255,60696,141740,106088,211653,183180,310726,293008,437636
USA,2010,3,short,4,1,183,11,4,3,5,14,23,40,61,103,163,227,305,320,407,597,944,1494,2948,2462,3902,3515,5249,5129,6115
USA,2010,3,short,4,2,29,26,24,26,30,49,72,117,207,389,802,1499,2422,3773,5763,8159,11043,14204,18845,17822,20851,20514,22025,22174,20958
USA,2010,3,short,4,3,25,5,2,2,3,5,6,8,11,12,17,23,29,39,55,82,129,210,550,375,894,739,1431,1332,2145
USA,2010,3,short,4,4,50,9,4,6,8,17,26,38,57,89,146,224,359,525,753,1082,1613,2394,4673,3752,6479,5812,8802,8402,11670
USA,2010,3,short,4,5,0,1,0,1,2,6,12,17,22,38,62,82,97,124,215,461,1328,3491,14251,8867,24807,20207,40813,37971,61171
USA,2010,3,short,4,6,92,17,10,11,18,24,24,28,36,51,79,120,174,274,464,915,2149,4512,12923,9342,19946,17285,29208,27896,38599
USA,2010,3,short,4,7,87,10,4,6,16,33,58,109,192,350,657,1064,1603,2338,3452,5352,9114,16322,46863,32274,75471,62943,119063,110399,181118
USA,2010,3,short,4,8,34,3,2,2,4,5,8,18,31,63,103,164,235,362,607,1101,2085,3933,10370,7656,15693,13798,22286,21421,28479
USA,2010,3,short,4,9,12,0,0,0,2,3,5,10,15,22,34,45,67,108,178,286,500,848,2124,1514,3320,2801,5128,4726,8003
USA,2010,3,short,4,10,63,7,2,2,2,7,8,11,15,24,36,53,81,123,208,377,714,1437,4462,2946,7435,6046,12268,10966,21590
USA,2010,3,short,4,11,89,11,5,5,6,9,12,17,24,41,94,195,360,683,1386,2466,4007,6029,10472,8951,13453,12525,16683,16184,20254
USA,2010,3,short,4,12,54,5,2,2,4,8,18,36,71,131,249,367,475,528,637,830,1194,1756,3664,2864,5232,4649,7263,7007,9097
USA,2010,3,short,4,13,5,1,1,1,3,5,7,9,12,16,24,37,50,77,111,169,266,420,1007,732,1548,1281,2476,2264,3994
USA,2010,3,short,4,14,33,1,1,1,3,9,15,19,25,31,47,79,132,213,364,644,1109,1979,4811,3626,7134,6259,10178,9570,14535
USA,2010,3,short,4,15,5051,37,9,7,10,10,10,10,11,12,14,17,22,21,18,19,24,31,57,47,77,74,87,75,172
USA,2010,3,short,4,16,409,123,46,66,380,655,653,612,604,636,728,719,666,572,568,700,1037,1636,3720,2859,5410,4733,7767,7492,9736
USA,2011,3,short,4,0,6066,263,120,142,489,861,967,1130,1399,2017,3235,4951,7127,10094,14977,23014,36773,60715,141887,105221,211453,182619,314178,296625,439028
USA,2011,3,short,4,1,148,10,4,3,5,13,22,40,57,94,153,225,303,336,413,598,956,1459,3038,2491,4077,3704,5403,5203,6820
USA,2011,3,short,4,2,33,26,24,22,32,47,67,113,208,384,772,1465,2419,3724,5591,8010,10836,13984,18544,17447,20624,20367,21539,21767,19914
USA,2011,3,short,4,3,24,4,3,2,3,5,6,9,9,13,18,25,31,42,55,88,136,217,530,365,843,676,1435,1321,2250
USA,2011,3,short,4,4,46,8,4,5,9,16,27,42,59,93,155,242,374,552,804,1144,1662,2488,4760,3846,6495,5803,8961,8504,12211
USA,2011,3,short,4,5,0,0,0,1,2,8,12,16,23,39,63,85,100,130,221,517,1450,3900,15763,9690,27287,22049,45947,43041,66618
USA,2011,3,short,4,6,85,16,9,12,18,22,25,28,35,52,77,121,177,271,482,915,2175,4583,12939,9263,19914,17174,29675,28447,38411
USA,2011,3,short,4,7,82,11,5,6,15,32,58,108,194,352,645,1048,1584,2310,3385,5240,8781,15958,45786,31291,73288,61240,116211,107752,176379
USA,2011,3,short,4,8,35,3,2,2,3,5,8,18,29,56,102,156,234,370,583,1059,2071,3900,9983,7320,15035,13184,21630,20674,28427
USA,2011,3,short,4,9,14,0,0,0,2,3,5,10,15,24,33,47,71,107,174,275,467,791,2012,1424,3127,2601,5001,4524,8397
USA,2011,3,short,4,10,68,10,4,3,3,7,12,14,17,27,40,62,92,135,217,390,725,1465,4670,3024,7792,6240,13323,12041,22444
USA,2011,3,short,4,11,87,9,5,6,6,9,11,17,22,43,97,204,375,691,1380,2440,4007,6228,10829,9196,13928,12879,17667,17259,20575
USA,2011,3,short,4,12,51,5,2,3,4,9,18,36,69,128,251,383,494,546,631,842,1177,1772,3663,2813,5276,4701,7326,7076,9100
USA,2011,3,short,4,13,3,1,1,1,2,4,5,9,12,16,24,37,51,76,109,167,273,440,1027,738,1576,1304,2547,2304,4275
USA,2011,3,short,4,14,24,1,1,1,3,10,15,18,24,31,43,74,116,202,328,588,1014,1797,4460,3358,6550,5775,9308,8905,12177
USA,2011,3,short,4,15,4959,35,10,9,10,11,9,11,10,11,14,18,23,20,20,19,21,29,59,53,71,67,86,90,61
USA,2011,3,short,4,16,406,124,46,67,373,660,666,641,615,656,749,760,683,583,585,724,1022,1703,3823,2903,5569,4854,8119,7718,10970
USA,2012,3,short,4,0,6015,263,114,139,471,847,981,1130,1401,1992,3157,4917,7184,10137,14749,22643,36189,59875,140013,103024,208249,179483,312269,294122,440107
USA,2012,3,short,4,1,151,12,3,3,4,11,24,35,50,85,145,212,302,352,415,592,930,1459,2872,2361,3816,3491,4991,4834,6095
USA,2012,3,short,4,2,31,30,24,25,31,45,69,116,200,377,759,1453,2416,3680,5478,7907,10685,13803,18243,17151,20259,19883,21619,21766,20585
USA,2012,3,short,4,3,20,4,2,2,3,4,6,8,10,14,18,25,33,40,63,86,140,222,533,367,838,705,1318,1223,1986
USA,2012,3,short,4,4,45,9,5,4,8,17,27,39,60,94,153,232,369,551,789,1118,1633,2462,4702,3764,6434,5805,8707,8291,11634
USA,2012,3,short,4,5,0,0,0,0,2,8,14,18,22,38,59,87,109,143,233,548,1571,4150,16735,10313,28583,23120,48338,44855,72878
USA,2012,3,short,4,6,87,15,10,11,19,25,24,27,36,52,78,124,181,286,465,921,2118,4525,12645,9009,19353,16706,28923,27488,39036
USA,2012,3,short,4,7,90,10,3,5,15,30,58,104,196,343,623,1043,1594,2349,3340,5116,8610,15545,44933,30371,71796,59765,115299,106858,174760
USA,2012,3,short,4,8,27,4,2,3,3,5,9,17,31,56,102,155,234,355,567,1041,1962,3759,9800,7090,14801,12964,21441,20611,27288
USA,2012,3,short,4,9,14,0,0,0,1,3,6,10,16,23,34,44,70,102,163,263,455,774,1984,1400,3061,2545,4926,4455,8242
USA,2012,3,short,4,10,56,8,2,2,3,5,7,11,13,22,33,51,85,125,199,357,681,1399,4317,2806,7104,5722,12103,10902,20566
USA,2012,3,short,4,11,77,10,5,4,5,8,12,16,23,45,91,203,382,692,1342,2409,3913,6064,10581,8903,13677,12603,17564,17098,20850
USA,2012,3,short,4,12,48,4,2,2,4,8,20,38,66,133,246,387,504,564,640,824,1184,1718,3487,2685,4966,4381,7082,6912,8281
USA,2012,3,short,4,13,3,0,0,2,2,5,6,9,12,15,23,34,55,73,109,163,265,440,994,714,1512,1269,2388,2181,3843
USA,2012,3,short,4,14,27,1,0,0,3,9,15,19,24,32,47,78,120,200,328,573,992,1806,4294,3194,6325,5535,9180,8622,13107
USA,2012,3,short,4,15,4921,36,9,9,10,10,10,10,10,10,13,17,22,24,20,19,22,30,54,38,83,80,96,79,216
USA,2012,3,short,4,16,418,118,46,65,359,653,673,653,633,654,733,771,708,601,598,705,1028,1721,3837,2860,5641,4907,8295,7948,10739
USA,2013,3,short,4,0,5949,256,118,141,448,834,975,1148,1419,2003,3152,4917,7235,10220,14712,22670,36064,60072,139214,101923,206761,178199,309818,291467,438958
USA,2013,3,short,4,1,137,11,3,2,5,12,23,33,52,81,139,210,298,373,438,600,950,1481,2881,2337,3867,3529,5083,4869,6589
USA,2013,3,short,4,2,31,25,24,24,32,41,68,115,202,378,741,1405,2375,3622,5338,7720,10437,13659,17850,16690,19950,19668,20968,21207,19286
USA,2013,3,short,4,3,23,4,1,1,3,5,5,9,10,11,20,24,30,42,58,85,131,213,495,352,754,604,1297,1237,1717
USA,2013,3,short,4,4,48,9,5,5,8,17,27,40,63,97,161,244,377,554,786,1123,1672,2472,4607,3674,6297,5695,8470,7982,11910
USA,2013,3,short,4,5,0,0,1,1,2,7,13,20,27,38,59,89,114,152,234,567,1585,4309,17217,10519,29350,23641,49951,46615,73432
USA,2013,3,short,4,6,90,15,11,12,18,23,26,29,37,55,87,124,182,292,474,959,2146,4581,12687,9045,19284,16551,29143,27664,39550
USA,2013,3,short,4,7,83,11,4,5,15,30,57,105,184,351,625,1058,1607,2340,3366,5149,8551,15595,44210,29703,70488,58882,112367,103700,173355
USA,2013,3,short,4,8,29,3,2,2,3,4,8,16,29,55,94,155,235,359,565,1006,1948,3730,9451,6798,14256,12449,20776,19823,27482
USA,2013,3,short,4,9,10,0,0,0,2,3,6,9,16,23,35,46,70,105,163,259,439,751,1897,1338,2910,2370,4859,4369,8306
USA,2013,3,short,4,10,59,9,4,3,4,6,9,13,18,27,40,64,101,150,231,395,731,1475,4629,2987,7603,6172,12765,11505,21626
USA,2013,3,short,4,11,80,11,5,6,5,9,12,16,28,42,95,210,401,714,1337,2482,3973,6114,10665,8972,13732,12636,17687,17128,21622
USA,2013,3,short,4,12,46,4,2,3,4,8,20,42,74,129,244,383,506,589,659,839,1166,1726,3524,2743,4939,4382,6951,6734,8476
USA,2013,3,short,4,13,4,1,1,1,2,5,6,10,10,17,25,33,53,74,110,166,258,423,925,664,1397,1169,2220,2060,3343
USA,2013,3,short,4,14,27,1,1,0,3,9,16,21,25,33,47,81,123,207,333,593,1021,1784,4270,3155,6289,5522,9058,8675,11754
USA,2013,3,short,4,15,4868,35,10,9,9,9,9,12,11,12,15,18,23,24,20,18,24,31,57,47,75,63,120,101,261
USA,2013,3,short,4,16,413,116,45,67,334,646,669,658,634,654,726,772,738,625,602,709,1033,1729,3849,2899,5570,4868,8103,7799,10247
USA,2014,3,short,4,0,5862,241,115,140,455,842,998,1176,1473,2032,3113,4938,7322,10347,14566,22548,35644,59428,135576,98222,201241,173691,300406,281741,430821
USA,2014,3,short,4,1,145,10,4,4,4,12,22,33,51,76,129,211,301,382,442,612,909,1408,2691,2153,3635,3352,4655,4484,5852
USA,2014,3,short,4,2,27,24,23,22,31,44,66,111,204,373,717,1383,2378,3609,5213,7578,10351,13580,17634,16376,19845,19562,20862,21030,19688
USA,2014,3,short,4,3,24,3,2,2,3,5,6,8,12,14,19,22,33,44,61,88,133,222,500,357,752,640,1156,1084,1656
USA,2014,3,short,4,4,48,10,5,5,9,18,27,42,69,103,162,252,380,572,804,1143,1663,2478,4544,3553,6285,5610,8716,8300,11623
USA,2014,3,short,4,5,0,0,0,1,2,7,15,23,29,41,62,91,112,149,227,540,1458,4090,16032,9626,27293,21995,46360,42749,71590
USA,2014,3,short,4,6,79,14,9,10,19,26,27,31,39,52,82,121,191,298,496,1009,2271,4949,13640,9472,20967,17902,32002,30248,44257
USA,2014,3,short,4,7,85,10,3,6,14,30,55,107,188,352,615,1060,1618,2364,3308,5104,8392,15332,42525,28392,67369,56173,107671,99114,167460
USA,2014,3,short,4,8,25,2,2,2,3,5,11,17,32,56,94,154,238,363,565,1013,1944,3702,9573,6785,14475,12659,21014,20033,27866
USA,2014,3,short,4,9,9,0,0,1,1,3,6,9,16,24,35,45,72,110,165,262,431,735,1768,1220,2733,2260,4435,4012,7388
USA,2014,3,short,4,10,63,9,3,2,3,6,11,15,22,35,52,76,114,164,236,394,708,1349,3997,2570,6505,5290,10878,9835,18163
USA,2014,3,short,4,11,74,11,5,5,5,10,14,18,25,46,90,207,412,714,1295,2409,3841,5928,10175,8428,13245,12242,16854,16309,20669
USA,2014,3,short,4,12,47,4,2,2,3,8,20,42,74,135,233,386,519,614,665,869,1177,1704,3441,2635,4859,4307,6849,6627,8398
USA,2014,3,short,4,13,5,1,0,1,2,4,6,9,11,16,24,33,50,78,110,169,247,407,872,637,1284,1091,1978,1740,3642
USA,2014,3,short,4,14,27,1,0,1,2,9,14,20,28,33,49,79,125,210,352,592,1025,1806,4245,3124,6214,5458,8935,8494,12013
USA,2014,3,short,4,15,4805,29,10,8,9,9,10,10,10,11,15,21,27,24,19,18,22,31,49,36,72,61,111,107,139
USA,2014,3,short,4,16,398,111,44,68,343,645,688,680,663,666,734,796,753,653,608,748,1072,1709,3891,2858,5707,5089,7929,7573,10415
USA,2015,3,short,4,0,5899,249,117,146,483,897,1066,1276,1548,2069,3098,4953,7352,10437,14708,22677,35783,59788,138105,99678,203463,174455,306554,287827,438951
USA,2015,3,short,4,1,150,11,4,4,4,11,21,31,49,76,126,199,285,375,452,613,935,1421,2808,2266,3731,3425,4817,4633,6118
USA,2015,3,short,4,2,27,26,24,23,30,42,63,116,200,363,684,1351,2361,3552,5159,7468,10122,13289,17528,16201,19785,19466,20915,21037,20051
USA,2015,3,short,4,3,25,4,2,2,3,4,5,8,11,14,18,23,32,44,64,86,129,204,478,334,723,600,1161,1104,1559
USA,2015,3,short,4,4,52,8,4,5,8,17,27,46,67,104,172,265,398,591,831,1173,1685,2539,4682,3703,6346,5632,8885,8298,13037
